19893148,Qld,1,1989,Saturday,02:00,Multiple,1,No,-9,Yes,80,-9,-9,-9,-9,No,No,Weekend,Night
19893138,Qld,1,1989,Sunday,17:00,Single,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekend,Day
19893344,Qld,1,1989,Sunday,01:00,Single,1,No,-9,No,60,-9,-9,-9,-9,Yes,No,Weekend,Night
19893020,Qld,1,1989,Sunday,04:00,Single,1,No,-9,No,60,-9,-9,-9,-9,Yes,No,Weekend,Night
19893333,Qld,1,1989,Saturday,04:00,Multiple,1,No,-9,Yes,100,-9,-9,-9,-9,No,No,Weekend,Night
19893092,Qld,1,1989,Saturday,18:00,Multiple,1,No,-9,No,100,-9,-9,-9,-9,No,No,Weekend,Night
19893297,Qld,1,1989,Friday,22:00,Single,1,No,-9,No,80,-9,-9,-9,-9,No,No,Weekend,Night
19893200,Qld,1,1989,Saturday,12:00,Single,1,No,-9,No,80,-9,-9,-9,-9,No,No,Weekend,Day
19893191,Qld,1,1989,Saturday,12:00,Multiple,2,No,-9,Yes,60,-9,-9,-9,-9,No,No,Weekend,Day
19893136,Qld,1,1989,Saturday,16:00,Multiple,1,No,-9,No,100,-9,-9,-9,-9,No,No,Weekend,Day
19893105,Qld,1,1989,Friday,06:00,Multiple,2,No,-9,Yes,100,-9,-9,-9,-9,No,No,Weekday,Day
19893365,Qld,1,1989,Friday,16:00,Multiple,1,No,-9,No,80,-9,-9,-9,-9,No,No,Weekday,Day
19893209,Qld,1,1989,Wednesday,10:00,Multiple,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Day
19893122,Qld,1,1989,Monday,14:00,Multiple,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Day
19893173,Qld,1,1989,Tuesday,11:00,Multiple,1,No,-9,Yes,100,-9,-9,-9,-9,No,No,Weekday,Day
19893155,Qld,1,1989,Tuesday,15:00,Single,1,No,-9,No,100,-9,-9,-9,-9,No,No,Weekday,Day
19893295,Qld,1,1989,Wednesday,14:00,Single,1,No,-9,No,80,-9,-9,-9,-9,No,No,Weekday,Day
19893153,Qld,1,1989,Tuesday,17:00,Single,1,No,-9,No,100,-9,-9,-9,-9,No,No,Weekday,Day
