19891293,NSW,1,1989,Tuesday,04:30,Single,1,No,-9,Yes,100,-9,-9,-9,-9,No,No,Weekday,Night
19891035,NSW,1,1989,Friday,05:15,Single,1,No,-9,No,100,-9,-9,-9,-9,No,No,Weekday,Night
19891150,NSW,1,1989,Friday,12:45,Single,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Day
19891122,NSW,1,1989,Tuesday,14:10,Multiple,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Day
19891565,NSW,2,1989,Monday,05:00,Single,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekend,Night
19891502,NSW,2,1989,Sunday,22:00,Multiple,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekend,Night
19891442,NSW,2,1989,Sunday,18:40,Multiple,1,No,-9,No,100,-9,-9,-9,-9,No,No,Weekend,Night
19891690,NSW,2,1989,Sunday,01:35,Single,1,No,-9,No,100,-9,-9,-9,-9,No,No,Weekend,Night
19891450,NSW,2,1989,Sunday,03:10,Multiple,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekend,Night
19891058,NSW,2,1989,Sunday,03:20,Single,2,No,-9,No,100,-9,-9,-9,-9,No,No,Weekend,Night
19891232,NSW,2,1989,Sunday,22:00,Multiple,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekend,Night
19891783,NSW,2,1989,Saturday,20:05,Single,1,No,-9,No,100,-9,-9,-9,-9,No,No,Weekend,Night
19891454,NSW,2,1989,Sunday,18:50,Multiple,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekend,Night
19891319,NSW,2,1989,Sunday,00:30,Multiple,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekend,Night
19891447,NSW,2,1989,Monday,02:30,Single,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekend,Night
19891730,NSW,2,1989,Sunday,03:15,Single,1,No,-9,No,100,-9,-9,-9,-9,No,No,Weekend,Night
19891056,NSW,2,1989,Saturday,02:00,Single,1,No,-9,No,100,-9,-9,-9,-9,No,No,Weekend,Night
19891696,NSW,2,1989,Friday,18:10,Multiple,2,No,-9,No,60,-9,-9,-9,-9,No,No,Weekend,Night
19891190,NSW,2,1989,Sunday,01:00,Multiple,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekend,Night
19891297,NSW,2,1989,Sunday,01:20,Single,1,No,-9,No,100,-9,-9,-9,-9,No,No,Weekend,Night
19891523,NSW,2,1989,Wednesday,01:00,Single,1,No,-9,Yes,60,-9,-9,-9,-9,No,No,Weekday,Night
19891529,NSW,2,1989,Wednesday,19:45,Single,2,No,-9,No,100,-9,-9,-9,-9,No,No,Weekday,Night
19891444,NSW,2,1989,Wednesday,21:25,Multiple,1,No,-9,No,100,-9,-9,-9,-9,No,No,Weekday,Night
19891733,NSW,2,1989,Monday,20:15,Single,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Night
19891146,NSW,2,1989,Tuesday,18:15,Multiple,1,Yes,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Night
19891388,NSW,2,1989,Friday,00:30,Single,1,No,-9,No,80,-9,-9,-9,-9,No,No,Weekday,Night
19891362,NSW,2,1989,Thursday,23:20,Single,1,No,-9,No,100,-9,-9,-9,-9,No,No,Weekday,Night
19891252,NSW,2,1989,Wednesday,19:00,Multiple,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Night
19891240,NSW,2,1989,Wednesday,19:35,Multiple,1,No,-9,Yes,100,-9,-9,-9,-9,No,No,Weekday,Night
19891759,NSW,2,1989,Thursday,20:50,Single,1,No,-9,No,100,-9,-9,-9,-9,No,No,Weekday,Night
19891408,NSW,2,1989,Monday,22:40,Single,1,No,-9,No,100,-9,-9,-9,-9,No,No,Weekday,Night
19891136,NSW,2,1989,Sunday,09:40,Multiple,1,No,-9,No,100,-9,-9,-9,-9,No,No,Weekend,Day
19891427,NSW,2,1989,Sunday,14:10,Multiple,1,No,-9,No,80,-9,-9,-9,-9,No,No,Weekend,Day
19891134,NSW,2,1989,Saturday,16:25,Single,1,No,-9,No,100,-9,-9,-9,-9,No,No,Weekend,Day
19891597,NSW,2,1989,Saturday,17:55,Multiple,1,No,-9,Yes,80,-9,-9,-9,-9,No,No,Weekend,Day
19891306,NSW,2,1989,Saturday,06:15,Single,1,No,-9,No,100,-9,-9,-9,-9,No,No,Weekend,Day
19891343,NSW,2,1989,Saturday,13:45,Single,2,No,-9,No,100,-9,-9,-9,-9,No,No,Weekend,Day
19891563,NSW,2,1989,Saturday,08:07,Multiple,2,No,-9,No,80,-9,-9,-9,-9,No,No,Weekend,Day
19891604,NSW,2,1989,Sunday,14:45,Multiple,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekend,Day
19891361,NSW,2,1989,Tuesday,16:45,Single,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Day
19891067,NSW,2,1989,Wednesday,15:20,Multiple,1,No,-9,Yes,100,-9,-9,-9,-9,No,No,Weekday,Day
19891229,NSW,2,1989,Friday,15:50,Multiple,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Day
19891201,NSW,2,1989,Friday,12:45,Single,1,No,-9,No,100,-9,-9,-9,-9,No,No,Weekday,Day
19891411,NSW,2,1989,Thursday,08:15,Multiple,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Day
19891585,NSW,2,1989,Thursday,08:15,Multiple,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Day
19891649,NSW,2,1989,Tuesday,16:25,Multiple,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Day
19891542,NSW,2,1989,Thursday,11:45,Single,1,No,-9,No,100,-9,-9,-9,-9,No,No,Weekday,Day
19891410,NSW,2,1989,Monday,12:10,Multiple,1,No,-9,No,100,-9,-9,-9,-9,No,No,Weekday,Day
19891316,NSW,2,1989,Wednesday,17:30,Multiple,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Day
19891242,NSW,2,1989,Monday,15:10,Single,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Day
19891235,NSW,2,1989,Friday,16:15,Multiple,1,No,-9,Yes,100,-9,-9,-9,-9,No,No,Weekday,Day
19891075,NSW,2,1989,Monday,14:30,Multiple,1,No,-9,Yes,100,-9,-9,-9,-9,No,No,Weekday,Day
19891412,NSW,2,1989,Friday,14:00,Multiple,1,No,-9,No,80,-9,-9,-9,-9,No,No,Weekday,Day
19891704,NSW,2,1989,Thursday,12:15,Single,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Day
19891494,NSW,2,1989,Thursday,15:45,Multiple,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Day
19891049,NSW,2,1989,Thursday,11:50,Multiple,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Day
19891112,NSW,2,1989,Friday,10:40,Single,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Day
19891755,NSW,2,1989,Friday,11:00,Multiple,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Day
19891422,NSW,2,1989,Friday,09:40,Multiple,4,No,-9,No,100,-9,-9,-9,-9,No,No,Weekday,Day
19891461,NSW,2,1989,Tuesday,08:45,Multiple,1,No,-9,Yes,100,-9,-9,-9,-9,No,No,Weekday,Day
19891065,NSW,2,1989,Wednesday,16:45,Single,1,No,-9,No,100,-9,-9,-9,-9,No,No,Weekday,Day
19891525,NSW,2,1989,Saturday,20:20,Single,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekend,Night
19891193,NSW,2,1989,Friday,22:55,Single,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekend,Night
19891510,NSW,2,1989,Tuesday,16:50,Single,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Day
19891709,NSW,2,1989,Thursday,20:50,Single,1,Yes,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Night
19891747,NSW,2,1989,Saturday,12:20,Single,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekend,Day
19891640,NSW,2,1989,Sunday,15:15,Single,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekend,Day
19891549,NSW,2,1989,Saturday,11:30,Single,1,No,-9,No,80,-9,-9,-9,-9,No,No,Weekend,Day
19891274,NSW,2,1989,Wednesday,15:23,Single,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Day
19891617,NSW,2,1989,Thursday,09:30,Single,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Day
19891460,NSW,2,1989,Friday,14:50,Single,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Day
19891413,NSW,2,1989,Thursday,06:30,Single,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Day
19891661,NSW,2,1989,Wednesday,06:45,Single,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Day
19891294,NSW,2,1989,Wednesday,09:15,Single,1,No,-9,No,60,-9,-9,-9,-9,No,No,Weekday,Day
