Crash ID,State,Month,Year,Dayweek,Time,Crash Type,Number Fatalities,"Bus 
Involvement",Heavy Rigid Truck Involvement,Articulated Truck Involvement,Speed Limit,National Remoteness Areas,SA4 Name 2016,National LGA Name 2017,National Road Type,Christmas Period,Easter Period,Day of week,Time of Day
20218005,ACT,2,2021,Thursday,20:50,Multiple,1,No,No,No,60,Major Cities of Australia,Australian Capital Territory,Unincorporated ACT,Local Road,No,No,Weekday,Night
20218002,ACT,3,2021,Monday,01:08,Multiple,1,No,No,No,80,Major Cities of Australia,Australian Capital Territory,Unincorporated ACT,National or State Highway,No,No,Weekend,Night
20218008,ACT,4,2021,Tuesday,22:28,Single,1,No,No,No,80,Major Cities of Australia,Australian Capital Territory,Unincorporated ACT,Local Road,No,No,Weekday,Night
20218010,ACT,6,2021,Friday,17:15,Single,1,No,No,No,50,Major Cities of Australia,Australian Capital Territory,Unincorporated ACT,Local Road,No,No,Weekday,Day
20218006,ACT,7,2021,Thursday,13:00,Single,1,No,No,No,60,-9,-9,-9,-9,No,No,Weekday,Day
20218001,ACT,8,2021,Tuesday,11:00,Multiple,1,No,No,No,-9,-9,-9,-9,-9,No,No,Weekday,Day
20218011,ACT,9,2021,Wednesday,11:20,Multiple,1,No,No,No,80,-9,-9,-9,-9,No,No,Weekday,Day
20218007,ACT,12,2021,Wednesday,11:25,Single,1,No,No,No,-9,-9,-9,-9,-9,No,No,Weekday,Day
20218009,ACT,12,2021,Monday,12:00,Single,1,No,No,No,80,-9,-9,-9,-9,Yes,No,Weekday,Day
20228015,ACT,1,2022,Monday,10:30,Single,1,No,No,No,-9,Major Cities of Australia,Australian Capital Territory,Unincorporated ACT,Local Road,No,No,Weekday,Day
20228008,ACT,1,2022,Wednesday,20:00,Single,1,No,No,No,80,Major Cities of Australia,Australian Capital Territory,Unincorporated ACT,Arterial Road,No,No,Weekday,Night
20228004,ACT,2,2022,Sunday,23:00,Single,1,No,No,No,80,Major Cities of Australia,Australian Capital Territory,Unincorporated ACT,Arterial Road,No,No,Weekend,Night
20228011,ACT,4,2022,Sunday,06:05,Single,1,No,No,No,80,Major Cities of Australia,Australian Capital Territory,Unincorporated ACT,Arterial Road,No,No,Weekend,Day
20228012,ACT,4,2022,Friday,04:20,Single,1,No,No,No,50,Major Cities of Australia,Australian Capital Territory,Unincorporated ACT,Collector Road,No,Yes,Weekday,Night
20228007,ACT,5,2022,Thursday,22:55,Multiple,1,No,No,No,80,Major Cities of Australia,Australian Capital Territory,Unincorporated ACT,Arterial Road,No,No,Weekday,Night
20228013,ACT,5,2022,Friday,17:20,Single,1,No,No,No,60,Major Cities of Australia,Australian Capital Territory,Unincorporated ACT,Arterial Road,No,No,Weekday,Day
20228003,ACT,5,2022,Saturday,13:15,Single,1,No,No,No,80,Major Cities of Australia,Australian Capital Territory,Unincorporated ACT,Arterial Road,No,No,Weekend,Day
20228009,ACT,5,2022,Saturday,21:20,Single,1,No,No,No,60,Major Cities of Australia,Australian Capital Territory,Unincorporated ACT,Collector Road,No,No,Weekend,Night
20228001,ACT,6,2022,Saturday,22:05,Single,1,No,No,No,50,Major Cities of Australia,Australian Capital Territory,Unincorporated ACT,Access road,No,No,Weekend,Night
20228006,ACT,8,2022,Monday,17:30,Multiple,1,No,No,No,80,Major Cities of Australia,Australian Capital Territory,Unincorporated ACT,Arterial Road,No,No,Weekday,Day
20228005,ACT,9,2022,Sunday,15:10,Multiple,1,No,No,No,80,Major Cities of Australia,Australian Capital Territory,Unincorporated ACT,Arterial Road,No,No,Weekend,Day
20228014,ACT,10,2022,Sunday,14:45,Multiple,3,No,No,No,60,Major Cities of Australia,Australian Capital Territory,Unincorporated ACT,Collector Road,No,No,Weekend,Day
20228002,ACT,10,2022,Saturday,22:00,Single,1,No,No,No,60,Major Cities of Australia,Australian Capital Territory,Unincorporated ACT,Collector Road,No,No,Weekend,Night
20228010,ACT,10,2022,Sunday,03:55,Single,2,No,No,No,80,Major Cities of Australia,Australian Capital Territory,Unincorporated ACT,National or State Highway,No,No,Weekend,Night
